Date,Time,Error Type,Error Detail
2020-02-04,0944,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-02-04,0945,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-02-04,1059,OA4MP OIDC authz endpoint error,Unknown client_id.
2020-02-04,1101,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-05,0016,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-05,0605,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-02-05,0703,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-02-05,0714,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-02-05,0727,Failure in /secure/getuser/,STATUS_EPTID_MISMATCH
2020-02-08,0605,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-08,1730,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-08,1730-2,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-08,2039,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-08,2204,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-09,1349,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-09,1448,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-09,1615,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-10,2255,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-11,0558,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-11,1154,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-11,1316,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-11,1317,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-11,2115,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-11,2252,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-12,1103,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-12,1112,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-13,0347,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-13,0531,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-13,2301,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-14,0026,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-14,0600,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-15,0225,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-15,0815,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-15,1853,dbService Error,STATUS_EXPIRED_TOKEN
2020-02-15,2315,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-02-16,0346,OA4MP OIDC authz endpoint error,Unknown client_id.
2020-02-17,0736,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-19,0943,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-19,1007,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-19,1009,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-19,1009-2,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-19,1404,OA4MP OIDC authz endpoint error,Unknown client_id.
2020-02-20,0835,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-20,1433,OA4MP OIDC authz endpoint error,Missing parameter.
2020-02-21,1308,dbService Error,STATUS_EXPIRED_TOKEN
2020-02-22,0315,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-24,0118,OA4MP OIDC authz endpoint error,Missing client_id parameter.
2020-02-24,0137,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-24,0147,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-24,0817,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-24,0839,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-25,0655,dbService Error,STATUS_EXPIRED_TOKEN
2020-02-25,1026,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-25,1202,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-25,1316,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-25,1318,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-25,1318-2,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-25,1824,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-25,1832,OA4MP OIDC authz endpoint error,Malformed input.
2020-02-26,0747,OA4MP OIDC authz endpoint error,Malformed input.
2020-02-26,0749,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-26,0753,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-26,0802,OA4MP OIDC authz endpoint error,Failed to initialize OIDC flow.
2020-02-26,1614,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-27,0700,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-27,0916,OA4MP OIDC authz endpoint error,Missing parameter.
2020-02-27,1055,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-27,1500,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-27,1559,OA4MP OIDC authz endpoint error,Client has not been approved.
2020-02-28,0346,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-28,1042,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-28,1342,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-28,1354,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-28,1408,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-02-28,1637,OA4MP OIDC authz endpoint error,Missing parameter.
2020-03-01,2239,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-02,1351,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1351-2,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1351-3,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1351-4,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1351-5,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1351-6,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1352,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1352,dbService Error,Error calling dbservice action getUser in saveUserToDatastore() method.
2020-03-02,1352-10,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1352-11,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=getUser
2020-03-02,1352-12,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1352-13,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1352-14,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1352-2,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1352-3,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1352-4,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1352-5,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth/dbService?action=getPortalParameter
2020-03-02,1352-6,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1352-7,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1352-8,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1352-9,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1353,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1353-2,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1353-3,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1353-4,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1353-5,cUrl Error,cUrl Error = Operation timed out after 30000 milliseconds with 0 bytes received URL Accessed = http://localhost:8080/oauth2/dbService?action=createTransaction
2020-03-02,1446,OA4MP OIDC authz endpoint error,Client has not been approved.
2020-03-02,1503,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-03,1414,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-03,1415,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-03,1710,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-03,1824,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-03,1824-2,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-03,1826,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-03,1827,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-03,1852,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-03,1852-2,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-03,1913,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-03,2139,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-03,2140,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-03,2140-2,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-04,0613,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-05,0903,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-05,0924,OA4MP OIDC authz endpoint error,Client has not been approved.
2020-03-05,1025,OA4MP OIDC authz endpoint error,Missing parameter.
2020-03-05,1115,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-05,1342,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-06,0719,dbService Error,STATUS_EXPIRED_TOKEN
2020-03-07,2040,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-08,1215,OA4MP OIDC authz endpoint error,Unknown client_id.
2020-03-08,1252,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-10,0050,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-11,1312,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-11,2007,OA4MP OIDC authz endpoint error,Unknown client_id.
2020-03-12,0844,OA4MP OIDC authz endpoint error,Missing parameter.
2020-03-12,1424,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-12,1425,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-12,1425-2,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-12,1429,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-12,1430,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-13,1323,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-13,1323-2,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-13,1323-3,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-13,1414,dbService Error,STATUS_EXPIRED_TOKEN
2020-03-15,1712,dbService Error,STATUS_EXPIRED_TOKEN
2020-03-16,1152,OA4MP OIDC authz endpoint error,Unknown client_id.
2020-03-16,1152-2,OA4MP OIDC authz endpoint error,Unknown client_id.
2020-03-16,1153,OA4MP OIDC authz endpoint error,Unknown client_id.
2020-03-16,1153-2,OA4MP OIDC authz endpoint error,Unknown client_id.
2020-03-16,1512,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-16,2343,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-17,2232,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-18,0549,OA4MP OIDC authz endpoint error,Unknown client_id.
2020-03-18,0553,OA4MP OIDC authz endpoint error,Unknown client_id.
2020-03-18,1131,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-18,2049,CILogon OIDC authz endpoint error,"The CILogon OIDC authorization endpoint received a request from an OIDC client, but at least one of the required parameters (redirect_uri) was missing."
2020-03-19,0051,OA4MP OIDC authz endpoint error,The redirect_uri does not match a registered callback URI.
2020-03-20,0627,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2020-03-20,0627-2,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2020-03-20,0630,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2020-03-20,0632,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2020-03-20,0639,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
2020-03-20,0640,Failure in /secure/getuser/,STATUS_MISSING_PARAMETER_ERROR
